source_kind,run_id,graph_id,family,pair,direct,options,leader,contract_type,scenario,levels,duplicate_vector,num_levels,sum_options,max_options_per_level,pattern,has_multi_level,has_multi_option,disable_steps_worst,deploy_gas,gas_used,best_claim_gas,worst_claim_gas,refund_gas,best_disable_gas,worst_disable_gas,refund_disable_gas,ok,notes,error,source_path,row_index,num_hash_checks_est,estimated_claim_calldata_bytes,estimated_worst_path_calldata_bytes,estimated_refund_path_calldata_bytes,deploy_sstore_cold_est,claim_sstore_cold_est,worst_sstore_cold_est,refund_sstore_cold_est,claim_sstore_warm_est,worst_sstore_warm_est,refund_sstore_warm_est,claim_nested_calls_est,worst_nested_calls_est,refund_nested_calls_est
random_analysis,,random_v1_136,random_v1,F->E|evm|fund:fe,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285274,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,F->G|evm|fund:fg,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_136,random_v1,G->A|evm|fund:ga,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193626,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_136/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1584260,,80267.0,141843.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,3.0,420.0,456.0,40.0,8.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,B->E|evm|fund:be,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331098,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1515512,,75948.0,137535.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,3.0,420.0,456.0,40.0,8.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331110,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,D->G|evm|fund:dg,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75936.0,75936.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,F->G|evm|fund:fg,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_139,random_v1,G->A|evm|fund:ga,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100975,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_139/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_140,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_140,random_v1,B->D|evm|fund:bd,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1377948,,71617.0,71617.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv,,2.0,324.0,324.0,4.0,8.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_140,random_v1,C->B|evm|fund:cb,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1469596,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv,,2.0,324.0,324.0,4.0,8.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_140,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_140,random_v1,D->A|evm|fund:da,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193638,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_140/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,6.0,4.0,multi-level+multi-option,True,True,1.0,1929497,,80267.0,137535.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,3.0,420.0,456.0,40.0,11.0,1,2.0,2.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,B->D|evm|fund:bd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331098,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,B->E|evm|fund:be,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,B->F|evm|fund:bf,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1561280,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,324.0,324.0,4.0,8.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,C->E|evm|fund:ce,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285274,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71629.0,71629.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,324.0,324.0,4.0,6.0,1,1.0,1.0,0,0,0,1,1,1
random_analysis,,random_v1_143,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_143/analysis.csv,,2.0,292.0,292.0,4.0,4.0,1,1.0,1.0,0,0,0,1,1,1
